[ 5913.454883] TCP: my_cca: seq=1 cwnd=10 rtt=191 bytes_acked=1448 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:34706
[ 5949.072050] TCP: my_cca: seq=415136 cwnd=3 rtt=119 bytes_acked=1051770812 bytes_sent=1204915636 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.072770] TCP: my_cca: seq=415143 cwnd=6 rtt=206 bytes_acked=1051791084 bytes_sent=1204947492 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.072944] TCP: my_cca: seq=415146 cwnd=3 rtt=294 bytes_acked=1051796876 bytes_sent=1204948940 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.073777] TCP: my_cca: seq=415155 cwnd=6 rtt=281 bytes_acked=1051820044 bytes_sent=1204976452 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.074035] TCP: my_cca: seq=415158 cwnd=3 rtt=105 bytes_acked=1051828732 bytes_sent=1204983692 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.074646] TCP: my_cca: seq=415165 cwnd=6 rtt=245 bytes_acked=1051846108 bytes_sent=1205005412 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.074894] TCP: my_cca: seq=415168 cwnd=3 rtt=104 bytes_acked=1051854796 bytes_sent=1205012652 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.075514] TCP: my_cca: seq=415174 cwnd=6 rtt=270 bytes_acked=1051872172 bytes_sent=1205034372 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.075774] TCP: my_cca: seq=415177 cwnd=3 rtt=101 bytes_acked=1051880860 bytes_sent=1205041612 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.076388] TCP: my_cca: seq=415183 cwnd=6 rtt=268 bytes_acked=1051898236 bytes_sent=1205063332 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.076646] TCP: my_cca: seq=415186 cwnd=3 rtt=107 bytes_acked=1051906924 bytes_sent=1205070572 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.077262] TCP: my_cca: seq=415193 cwnd=6 rtt=277 bytes_acked=1051924300 bytes_sent=1205092292 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.077544] TCP: my_cca: seq=415196 cwnd=3 rtt=117 bytes_acked=1051932988 bytes_sent=1205099532 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.077896] TCP: my_cca: seq=415200 cwnd=5 rtt=113 bytes_acked=1051944572 bytes_sent=1205112564 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.078299] TCP: my_cca: seq=415205 cwnd=7 rtt=213 bytes_acked=1051957604 bytes_sent=1205129940 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.078641] TCP: my_cca: seq=415209 cwnd=3 rtt=116 bytes_acked=1051966292 bytes_sent=1205135732 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.079174] TCP: my_cca: seq=415217 cwnd=6 rtt=165 bytes_acked=1051983668 bytes_sent=1205158900 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.079539] TCP: my_cca: seq=415221 cwnd=3 rtt=127 bytes_acked=1051992356 bytes_sent=1205166140 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.080197] TCP: my_cca: seq=415230 cwnd=6 rtt=207 bytes_acked=1052012628 bytes_sent=1205189308 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.080408] TCP: my_cca: seq=415233 cwnd=3 rtt=129 bytes_acked=1052018420 bytes_sent=1205196548 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.080913] TCP: my_cca: seq=415241 cwnd=6 rtt=193 bytes_acked=1052035796 bytes_sent=1205218268 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.081218] TCP: my_cca: seq=415244 cwnd=3 rtt=106 bytes_acked=1052044484 bytes_sent=1205224060 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.081875] TCP: my_cca: seq=415252 cwnd=6 rtt=237 bytes_acked=1052063308 bytes_sent=1205247228 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.082132] TCP: my_cca: seq=415256 cwnd=3 rtt=111 bytes_acked=1052071996 bytes_sent=1205254468 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.082788] TCP: my_cca: seq=415263 cwnd=6 rtt=269 bytes_acked=1052089372 bytes_sent=1205276188 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.083045] TCP: my_cca: seq=415266 cwnd=3 rtt=106 bytes_acked=1052098060 bytes_sent=1205283428 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.083664] TCP: my_cca: seq=415273 cwnd=6 rtt=259 bytes_acked=1052115436 bytes_sent=1205305148 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.083924] TCP: my_cca: seq=415276 cwnd=3 rtt=116 bytes_acked=1052124124 bytes_sent=1205312388 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.084538] TCP: my_cca: seq=415283 cwnd=6 rtt=274 bytes_acked=1052141500 bytes_sent=1205334108 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.084826] TCP: my_cca: seq=415286 cwnd=3 rtt=140 bytes_acked=1052150188 bytes_sent=1205341348 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.085417] TCP: my_cca: seq=415295 cwnd=6 rtt=183 bytes_acked=1052170460 bytes_sent=1205367412 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.085716] TCP: my_cca: seq=415298 cwnd=3 rtt=99 bytes_acked=1052179148 bytes_sent=1205373204 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.085858] TCP: my_cca: seq=415300 cwnd=4 rtt=136 bytes_acked=1052183492 bytes_sent=1205378996 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.086296] TCP: my_cca: seq=415306 cwnd=6 rtt=181 bytes_acked=1052196524 bytes_sent=1205399268 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.086613] TCP: my_cca: seq=415309 cwnd=3 rtt=109 bytes_acked=1052205212 bytes_sent=1205405060 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.087106] TCP: my_cca: seq=415315 cwnd=6 rtt=189 bytes_acked=1052219692 bytes_sent=1205423884 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.087353] TCP: my_cca: seq=415319 cwnd=3 rtt=110 bytes_acked=1052228380 bytes_sent=1205431124 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.088025] TCP: my_cca: seq=415326 cwnd=6 rtt=272 bytes_acked=1052245756 bytes_sent=1205452844 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.088282] TCP: my_cca: seq=415329 cwnd=3 rtt=110 bytes_acked=1052254444 bytes_sent=1205460084 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.088895] TCP: my_cca: seq=415336 cwnd=6 rtt=266 bytes_acked=1052271820 bytes_sent=1205481804 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.089147] TCP: my_cca: seq=415339 cwnd=3 rtt=109 bytes_acked=1052280508 bytes_sent=1205489044 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.089768] TCP: my_cca: seq=415346 cwnd=6 rtt=272 bytes_acked=1052297884 bytes_sent=1205510764 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.090024] TCP: my_cca: seq=415349 cwnd=3 rtt=112 bytes_acked=1052306572 bytes_sent=1205518004 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.090641] TCP: my_cca: seq=415355 cwnd=6 rtt=263 bytes_acked=1052323948 bytes_sent=1205539724 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.090892] TCP: my_cca: seq=415358 cwnd=3 rtt=106 bytes_acked=1052332636 bytes_sent=1205546964 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.091510] TCP: my_cca: seq=415365 cwnd=6 rtt=276 bytes_acked=1052350012 bytes_sent=1205568684 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.091791] TCP: my_cca: seq=415368 cwnd=3 rtt=110 bytes_acked=1052358700 bytes_sent=1205575924 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.092381] TCP: my_cca: seq=415375 cwnd=6 rtt=230 bytes_acked=1052376076 bytes_sent=1205600540 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.092626] TCP: my_cca: seq=415378 cwnd=3 rtt=107 bytes_acked=1052384764 bytes_sent=1205607780 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.093254] TCP: my_cca: seq=415385 cwnd=6 rtt=277 bytes_acked=1052402140 bytes_sent=1205629500 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.093520] TCP: my_cca: seq=415388 cwnd=3 rtt=122 bytes_acked=1052410828 bytes_sent=1205636740 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.094129] TCP: my_cca: seq=415395 cwnd=6 rtt=273 bytes_acked=1052428204 bytes_sent=1205658460 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.094381] TCP: my_cca: seq=415398 cwnd=3 rtt=109 bytes_acked=1052436892 bytes_sent=1205665700 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.094550] TCP: my_cca: seq=415400 cwnd=4 rtt=134 bytes_acked=1052442684 bytes_sent=1205671492 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.094996] TCP: my_cca: seq=415405 cwnd=6 rtt=268 bytes_acked=1052454268 bytes_sent=1205687420 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.095250] TCP: my_cca: seq=415408 cwnd=3 rtt=109 bytes_acked=1052462956 bytes_sent=1205694660 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.095871] TCP: my_cca: seq=415415 cwnd=6 rtt=275 bytes_acked=1052480332 bytes_sent=1205716380 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.096088] TCP: my_cca: seq=415418 cwnd=3 rtt=128 bytes_acked=1052487572 bytes_sent=1205723620 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.096617] TCP: my_cca: seq=415426 cwnd=6 rtt=197 bytes_acked=1052504948 bytes_sent=1205751132 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.096908] TCP: my_cca: seq=415429 cwnd=3 rtt=98 bytes_acked=1052513636 bytes_sent=1205756924 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.097422] TCP: my_cca: seq=415435 cwnd=6 rtt=219 bytes_acked=1052528116 bytes_sent=1205775748 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.097661] TCP: my_cca: seq=415439 cwnd=3 rtt=100 bytes_acked=1052536804 bytes_sent=1205782988 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.098339] TCP: my_cca: seq=415446 cwnd=6 rtt=273 bytes_acked=1052554180 bytes_sent=1205804708 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.098597] TCP: my_cca: seq=415449 cwnd=3 rtt=113 bytes_acked=1052562868 bytes_sent=1205811948 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.099075] TCP: my_cca: seq=415456 cwnd=6 rtt=157 bytes_acked=1052578796 bytes_sent=1205833668 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.099438] TCP: my_cca: seq=415460 cwnd=3 rtt=127 bytes_acked=1052587484 bytes_sent=1205840908 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.100107] TCP: my_cca: seq=415468 cwnd=6 rtt=220 bytes_acked=1052607756 bytes_sent=1205864076 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.100312] TCP: my_cca: seq=415471 cwnd=3 rtt=119 bytes_acked=1052613548 bytes_sent=1205871316 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.100958] TCP: my_cca: seq=415479 cwnd=6 rtt=272 bytes_acked=1052632372 bytes_sent=1205893036 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.101212] TCP: my_cca: seq=415482 cwnd=3 rtt=113 bytes_acked=1052641060 bytes_sent=1205900276 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.101831] TCP: my_cca: seq=415489 cwnd=6 rtt=257 bytes_acked=1052658436 bytes_sent=1205921996 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.102087] TCP: my_cca: seq=415492 cwnd=3 rtt=112 bytes_acked=1052667124 bytes_sent=1205929236 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.102702] TCP: my_cca: seq=415499 cwnd=6 rtt=271 bytes_acked=1052684500 bytes_sent=1205950956 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.102737] TCP: my_cca: seq=415500 cwnd=3 rtt=306 bytes_acked=1052687396 bytes_sent=1205952404 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.102958] TCP: my_cca: seq=415502 cwnd=3 rtt=111 bytes_acked=1052693188 bytes_sent=1205958196 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.103574] TCP: my_cca: seq=415509 cwnd=6 rtt=272 bytes_acked=1052710564 bytes_sent=1205979916 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.103782] TCP: my_cca: seq=415512 cwnd=3 rtt=120 bytes_acked=1052717804 bytes_sent=1205987156 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.104465] TCP: my_cca: seq=415519 cwnd=6 rtt=198 bytes_acked=1052738076 bytes_sent=1206019012 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.104687] TCP: my_cca: seq=415522 cwnd=3 rtt=112 bytes_acked=1052743868 bytes_sent=1206026252 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.105181] TCP: my_cca: seq=415530 cwnd=6 rtt=172 bytes_acked=1052761244 bytes_sent=1206047972 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.105495] TCP: my_cca: seq=415533 cwnd=3 rtt=110 bytes_acked=1052769932 bytes_sent=1206053764 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.105995] TCP: my_cca: seq=415539 cwnd=6 rtt=189 bytes_acked=1052784412 bytes_sent=1206072588 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.106238] TCP: my_cca: seq=415543 cwnd=3 rtt=109 bytes_acked=1052793100 bytes_sent=1206079828 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.106789] TCP: my_cca: seq=415550 cwnd=6 rtt=168 bytes_acked=1052809028 bytes_sent=1206101548 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.107147] TCP: my_cca: seq=415553 cwnd=3 rtt=123 bytes_acked=1052817716 bytes_sent=1206108788 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.107659] TCP: my_cca: seq=415560 cwnd=6 rtt=170 bytes_acked=1052835092 bytes_sent=1206130508 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.108034] TCP: my_cca: seq=415564 cwnd=3 rtt=133 bytes_acked=1052843780 bytes_sent=1206137748 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.108661] TCP: my_cca: seq=415572 cwnd=6 rtt=247 bytes_acked=1052862604 bytes_sent=1206159468 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.108950] TCP: my_cca: seq=415575 cwnd=3 rtt=112 bytes_acked=1052871292 bytes_sent=1206166708 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.109530] TCP: my_cca: seq=415582 cwnd=6 rtt=229 bytes_acked=1052888668 bytes_sent=1206188428 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.109813] TCP: my_cca: seq=415585 cwnd=3 rtt=112 bytes_acked=1052897356 bytes_sent=1206195668 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.110406] TCP: my_cca: seq=415592 cwnd=6 rtt=251 bytes_acked=1052914732 bytes_sent=1206217388 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.110687] TCP: my_cca: seq=415595 cwnd=3 rtt=107 bytes_acked=1052923420 bytes_sent=1206224628 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.111029] TCP: my_cca: seq=415600 cwnd=5 rtt=132 bytes_acked=1052935004 bytes_sent=1206239108 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.111279] TCP: my_cca: seq=415602 cwnd=6 rtt=243 bytes_acked=1052940796 bytes_sent=1206246348 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.111489] TCP: my_cca: seq=415605 cwnd=3 rtt=121 bytes_acked=1052948036 bytes_sent=1206253588 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.112027] TCP: my_cca: seq=415613 cwnd=6 rtt=203 bytes_acked=1052965412 bytes_sent=1206283996 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.112353] TCP: my_cca: seq=415616 cwnd=3 rtt=135 bytes_acked=1052974100 bytes_sent=1206289788 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.112898] TCP: my_cca: seq=415624 cwnd=6 rtt=174 bytes_acked=1052991476 bytes_sent=1206315852 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.113132] TCP: my_cca: seq=415627 cwnd=3 rtt=254 bytes_acked=1052998716 bytes_sent=1206317300 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.113765] TCP: my_cca: seq=415636 cwnd=6 rtt=197 bytes_acked=1053017540 bytes_sent=1206341916 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.114055] TCP: my_cca: seq=415639 cwnd=3 rtt=97 bytes_acked=1053026228 bytes_sent=1206347708 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.114486] TCP: my_cca: seq=415645 cwnd=6 rtt=162 bytes_acked=1053039260 bytes_sent=1206366532 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.114808] TCP: my_cca: seq=415648 cwnd=3 rtt=109 bytes_acked=1053047948 bytes_sent=1206372324 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.115298] TCP: my_cca: seq=415654 cwnd=6 rtt=201 bytes_acked=1053062428 bytes_sent=1206391148 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.115535] TCP: my_cca: seq=415658 cwnd=3 rtt=104 bytes_acked=1053071116 bytes_sent=1206398388 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.116078] TCP: my_cca: seq=415665 cwnd=6 rtt=168 bytes_acked=1053087044 bytes_sent=1206420108 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.116451] TCP: my_cca: seq=415669 cwnd=3 rtt=129 bytes_acked=1053095732 bytes_sent=1206427348 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.116962] TCP: my_cca: seq=415677 cwnd=6 rtt=171 bytes_acked=1053113108 bytes_sent=1206449068 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.117271] TCP: my_cca: seq=415680 cwnd=3 rtt=110 bytes_acked=1053121796 bytes_sent=1206454860 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.117839] TCP: my_cca: seq=415688 cwnd=6 rtt=159 bytes_acked=1053139172 bytes_sent=1206478028 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.118151] TCP: my_cca: seq=415691 cwnd=3 rtt=108 bytes_acked=1053147860 bytes_sent=1206483820 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.118643] TCP: my_cca: seq=415697 cwnd=6 rtt=194 bytes_acked=1053162340 bytes_sent=1206502644 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.118806] TCP: my_cca: seq=415700 cwnd=3 rtt=129 bytes_acked=1053168132 bytes_sent=1206506988 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.118918] TCP: my_cca: seq=415701 cwnd=3 rtt=105 bytes_acked=1053171028 bytes_sent=1206509884 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.119561] TCP: my_cca: seq=415708 cwnd=6 rtt=274 bytes_acked=1053188404 bytes_sent=1206531604 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.119819] TCP: my_cca: seq=415711 cwnd=3 rtt=111 bytes_acked=1053197092 bytes_sent=1206538844 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.120435] TCP: my_cca: seq=415718 cwnd=6 rtt=262 bytes_acked=1053214468 bytes_sent=1206560564 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.120687] TCP: my_cca: seq=415721 cwnd=3 rtt=109 bytes_acked=1053223156 bytes_sent=1206567804 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.121303] TCP: my_cca: seq=415728 cwnd=6 rtt=276 bytes_acked=1053240532 bytes_sent=1206589524 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.121657] TCP: my_cca: seq=415731 cwnd=3 rtt=213 bytes_acked=1053249220 bytes_sent=1206596764 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.122205] TCP: my_cca: seq=415740 cwnd=6 rtt=151 bytes_acked=1053269492 bytes_sent=1206625724 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.122541] TCP: my_cca: seq=415744 cwnd=3 rtt=126 bytes_acked=1053278180 bytes_sent=1206632964 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.123064] TCP: my_cca: seq=415752 cwnd=6 rtt=139 bytes_acked=1053295556 bytes_sent=1206654684 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.123350] TCP: my_cca: seq=415755 cwnd=3 rtt=96 bytes_acked=1053304244 bytes_sent=1206660476 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.123947] TCP: my_cca: seq=415763 cwnd=6 rtt=191 bytes_acked=1053321620 bytes_sent=1206683644 phase=loss_recovery Destination: 192.168.88.253:34706
[ 5949.124262] TCP: my_cca: seq=415766 cwnd=3 rtt=109 bytes_acked=1053330308 bytes_sent=1206689436 phase=congestion_avoidance Destination: 192.168.88.253:34706
[ 5949.124812] TCP: my_cca: seq=415774 cwnd=6 rtt=192 bytes_acked=1053347684 bytes_sent=1206712604 phase=loss_recovery Destination: 192.168.88.253:34706
