[ 6583.795387] TCP: my_cca: seq=1 cwnd=10 rtt=342 bytes_acked=4344 bytes_sent=10220 phase=slow_start Destination: 192.168.88.253:54910
[ 6612.498372] TCP: my_cca: seq=343590 cwnd=6 rtt=136 bytes_acked=850660988 bytes_sent=975158580 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.498730] TCP: my_cca: seq=343594 cwnd=3 rtt=111 bytes_acked=850669676 bytes_sent=975164372 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.499114] TCP: my_cca: seq=343600 cwnd=5 rtt=146 bytes_acked=850682708 bytes_sent=975180300 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.499253] TCP: my_cca: seq=343602 cwnd=6 rtt=149 bytes_acked=850687052 bytes_sent=975187540 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.499591] TCP: my_cca: seq=343606 cwnd=3 rtt=108 bytes_acked=850695740 bytes_sent=975193332 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.500130] TCP: my_cca: seq=343614 cwnd=6 rtt=149 bytes_acked=850713116 bytes_sent=975216500 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.500482] TCP: my_cca: seq=343618 cwnd=3 rtt=126 bytes_acked=850721804 bytes_sent=975223740 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.501004] TCP: my_cca: seq=343626 cwnd=6 rtt=191 bytes_acked=850739180 bytes_sent=975251252 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.501304] TCP: my_cca: seq=343629 cwnd=3 rtt=105 bytes_acked=850747868 bytes_sent=975257044 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.501823] TCP: my_cca: seq=343635 cwnd=6 rtt=230 bytes_acked=850762348 bytes_sent=975275868 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.502025] TCP: my_cca: seq=343639 cwnd=3 rtt=116 bytes_acked=850769588 bytes_sent=975281660 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.502601] TCP: my_cca: seq=343647 cwnd=6 rtt=149 bytes_acked=850786964 bytes_sent=975304828 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.502940] TCP: my_cca: seq=343651 cwnd=3 rtt=111 bytes_acked=850795652 bytes_sent=975310620 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.503611] TCP: my_cca: seq=343659 cwnd=6 rtt=274 bytes_acked=850814476 bytes_sent=975333788 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.503863] TCP: my_cca: seq=343662 cwnd=3 rtt=106 bytes_acked=850823164 bytes_sent=975341028 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.504481] TCP: my_cca: seq=343669 cwnd=6 rtt=271 bytes_acked=850840540 bytes_sent=975362748 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.504694] TCP: my_cca: seq=343672 cwnd=3 rtt=125 bytes_acked=850847780 bytes_sent=975369988 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.505214] TCP: my_cca: seq=343680 cwnd=6 rtt=191 bytes_acked=850865156 bytes_sent=975391708 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.505659] TCP: my_cca: seq=343682 cwnd=4 rtt=98 bytes_acked=850873844 bytes_sent=975398948 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.505988] TCP: my_cca: seq=343688 cwnd=6 rtt=117 bytes_acked=850886876 bytes_sent=975416324 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.506325] TCP: my_cca: seq=343691 cwnd=3 rtt=111 bytes_acked=850895564 bytes_sent=975423564 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.506810] TCP: my_cca: seq=343699 cwnd=6 rtt=182 bytes_acked=850912940 bytes_sent=975445284 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.506973] TCP: my_cca: seq=343700 cwnd=4 rtt=211 bytes_acked=850915836 bytes_sent=975446732 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.507093] TCP: my_cca: seq=343703 cwnd=3 rtt=90 bytes_acked=850921628 bytes_sent=975451076 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.507825] TCP: my_cca: seq=343710 cwnd=6 rtt=260 bytes_acked=850940452 bytes_sent=975474244 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.508083] TCP: my_cca: seq=343713 cwnd=3 rtt=105 bytes_acked=850949140 bytes_sent=975481484 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.508557] TCP: my_cca: seq=343720 cwnd=6 rtt=159 bytes_acked=850965068 bytes_sent=975503204 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.508908] TCP: my_cca: seq=343724 cwnd=3 rtt=105 bytes_acked=850973756 bytes_sent=975508996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.509433] TCP: my_cca: seq=343732 cwnd=6 rtt=150 bytes_acked=850991132 bytes_sent=975532164 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.509778] TCP: my_cca: seq=343736 cwnd=3 rtt=115 bytes_acked=850999820 bytes_sent=975539404 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.510446] TCP: my_cca: seq=343744 cwnd=6 rtt=282 bytes_acked=851018644 bytes_sent=975561124 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.510692] TCP: my_cca: seq=343747 cwnd=3 rtt=107 bytes_acked=851027332 bytes_sent=975568364 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.511167] TCP: my_cca: seq=343754 cwnd=6 rtt=162 bytes_acked=851043260 bytes_sent=975590084 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.511513] TCP: my_cca: seq=343758 cwnd=3 rtt=111 bytes_acked=851051948 bytes_sent=975595876 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.512039] TCP: my_cca: seq=343766 cwnd=6 rtt=121 bytes_acked=851069324 bytes_sent=975621940 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.512394] TCP: my_cca: seq=343770 cwnd=3 rtt=116 bytes_acked=851078012 bytes_sent=975627732 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.513058] TCP: my_cca: seq=343777 cwnd=6 rtt=274 bytes_acked=851096836 bytes_sent=975650900 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.513311] TCP: my_cca: seq=343780 cwnd=3 rtt=110 bytes_acked=851105524 bytes_sent=975658140 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.513790] TCP: my_cca: seq=343787 cwnd=6 rtt=166 bytes_acked=851121452 bytes_sent=975679860 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.514149] TCP: my_cca: seq=343791 cwnd=3 rtt=123 bytes_acked=851130140 bytes_sent=975687100 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.514663] TCP: my_cca: seq=343799 cwnd=6 rtt=187 bytes_acked=851147516 bytes_sent=975708820 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.514812] TCP: my_cca: seq=343800 cwnd=4 rtt=200 bytes_acked=851150412 bytes_sent=975710268 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.514936] TCP: my_cca: seq=343802 cwnd=3 rtt=91 bytes_acked=851156204 bytes_sent=975714612 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.515678] TCP: my_cca: seq=343810 cwnd=6 rtt=286 bytes_acked=851175028 bytes_sent=975737780 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.515938] TCP: my_cca: seq=343813 cwnd=3 rtt=109 bytes_acked=851183716 bytes_sent=975745020 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.516404] TCP: my_cca: seq=343820 cwnd=6 rtt=162 bytes_acked=851199644 bytes_sent=975766740 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.516758] TCP: my_cca: seq=343824 cwnd=3 rtt=123 bytes_acked=851208332 bytes_sent=975773980 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.517281] TCP: my_cca: seq=343832 cwnd=6 rtt=188 bytes_acked=851225708 bytes_sent=975795700 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.517561] TCP: my_cca: seq=343836 cwnd=3 rtt=101 bytes_acked=851234396 bytes_sent=975801492 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.518292] TCP: my_cca: seq=343843 cwnd=6 rtt=246 bytes_acked=851253220 bytes_sent=975824660 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.518557] TCP: my_cca: seq=343846 cwnd=3 rtt=112 bytes_acked=851261908 bytes_sent=975831900 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.519015] TCP: my_cca: seq=343853 cwnd=6 rtt=146 bytes_acked=851277836 bytes_sent=975853620 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.519367] TCP: my_cca: seq=343857 cwnd=3 rtt=118 bytes_acked=851286524 bytes_sent=975860860 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.519895] TCP: my_cca: seq=343865 cwnd=6 rtt=187 bytes_acked=851303900 bytes_sent=975882580 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.520170] TCP: my_cca: seq=343868 cwnd=3 rtt=95 bytes_acked=851312588 bytes_sent=975888372 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.520905] TCP: my_cca: seq=343876 cwnd=6 rtt=279 bytes_acked=851331412 bytes_sent=975911540 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.521155] TCP: my_cca: seq=343879 cwnd=3 rtt=103 bytes_acked=851340100 bytes_sent=975918780 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.521635] TCP: my_cca: seq=343886 cwnd=6 rtt=165 bytes_acked=851356028 bytes_sent=975940500 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.522014] TCP: my_cca: seq=343890 cwnd=3 rtt=134 bytes_acked=851364716 bytes_sent=975947740 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.523464] TCP: my_cca: seq=343900 cwnd=5 rtt=112 bytes_acked=851387884 bytes_sent=975970908 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.524249] TCP: my_cca: seq=343919 cwnd=7 rtt=128 bytes_acked=851434220 bytes_sent=976021588 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.524587] TCP: my_cca: seq=343923 cwnd=3 rtt=108 bytes_acked=851442908 bytes_sent=976028828 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.525125] TCP: my_cca: seq=343930 cwnd=6 rtt=184 bytes_acked=851460284 bytes_sent=976050548 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.525396] TCP: my_cca: seq=343933 cwnd=3 rtt=91 bytes_acked=851468972 bytes_sent=976056340 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.526139] TCP: my_cca: seq=343941 cwnd=6 rtt=272 bytes_acked=851487796 bytes_sent=976079508 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.526398] TCP: my_cca: seq=343944 cwnd=3 rtt=111 bytes_acked=851496484 bytes_sent=976086748 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.526862] TCP: my_cca: seq=343951 cwnd=6 rtt=157 bytes_acked=851512412 bytes_sent=976108468 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.527205] TCP: my_cca: seq=343955 cwnd=3 rtt=108 bytes_acked=851521100 bytes_sent=976114260 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.527751] TCP: my_cca: seq=343963 cwnd=6 rtt=152 bytes_acked=851538476 bytes_sent=976137428 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.528086] TCP: my_cca: seq=343967 cwnd=3 rtt=113 bytes_acked=851547164 bytes_sent=976143220 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.528780] TCP: my_cca: seq=343975 cwnd=6 rtt=293 bytes_acked=851567436 bytes_sent=976166388 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.529044] TCP: my_cca: seq=343978 cwnd=3 rtt=110 bytes_acked=851574676 bytes_sent=976173628 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.529629] TCP: my_cca: seq=343985 cwnd=6 rtt=255 bytes_acked=851592052 bytes_sent=976198244 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.529829] TCP: my_cca: seq=343988 cwnd=3 rtt=115 bytes_acked=851599292 bytes_sent=976205484 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.530359] TCP: my_cca: seq=343996 cwnd=6 rtt=190 bytes_acked=851616668 bytes_sent=976227204 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.530632] TCP: my_cca: seq=343999 cwnd=3 rtt=92 bytes_acked=851625356 bytes_sent=976232996 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.530793] TCP: my_cca: seq=344000 cwnd=4 rtt=152 bytes_acked=851628252 bytes_sent=976235892 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.531084] TCP: my_cca: seq=344005 cwnd=6 rtt=158 bytes_acked=851638388 bytes_sent=976251820 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.531399] TCP: my_cca: seq=344008 cwnd=3 rtt=103 bytes_acked=851647076 bytes_sent=976257612 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.531956] TCP: my_cca: seq=344015 cwnd=6 rtt=130 bytes_acked=851664452 bytes_sent=976280780 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.532269] TCP: my_cca: seq=344018 cwnd=3 rtt=102 bytes_acked=851673140 bytes_sent=976286572 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.532973] TCP: my_cca: seq=344026 cwnd=6 rtt=281 bytes_acked=851691964 bytes_sent=976309740 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.533289] TCP: my_cca: seq=344029 cwnd=3 rtt=122 bytes_acked=851700652 bytes_sent=976316980 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.533711] TCP: my_cca: seq=344036 cwnd=6 rtt=113 bytes_acked=851716580 bytes_sent=976338700 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.534047] TCP: my_cca: seq=344040 cwnd=3 rtt=122 bytes_acked=851725268 bytes_sent=976345940 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.534575] TCP: my_cca: seq=344048 cwnd=6 rtt=189 bytes_acked=851742644 bytes_sent=976367660 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.534845] TCP: my_cca: seq=344051 cwnd=3 rtt=94 bytes_acked=851751332 bytes_sent=976373452 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.535392] TCP: my_cca: seq=344057 cwnd=6 rtt=230 bytes_acked=851765812 bytes_sent=976392276 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.535631] TCP: my_cca: seq=344061 cwnd=3 rtt=104 bytes_acked=851774500 bytes_sent=976399516 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.536313] TCP: my_cca: seq=344068 cwnd=6 rtt=273 bytes_acked=851791876 bytes_sent=976421236 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.536565] TCP: my_cca: seq=344071 cwnd=3 rtt=106 bytes_acked=851800564 bytes_sent=976428476 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.537186] TCP: my_cca: seq=344078 cwnd=6 rtt=269 bytes_acked=851817940 bytes_sent=976450196 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.537434] TCP: my_cca: seq=344081 cwnd=3 rtt=105 bytes_acked=851826628 bytes_sent=976457436 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.537910] TCP: my_cca: seq=344088 cwnd=6 rtt=160 bytes_acked=851842556 bytes_sent=976479156 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.538253] TCP: my_cca: seq=344092 cwnd=3 rtt=107 bytes_acked=851851244 bytes_sent=976484948 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.538789] TCP: my_cca: seq=344100 cwnd=6 rtt=149 bytes_acked=851868620 bytes_sent=976508116 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.539150] TCP: my_cca: seq=344104 cwnd=3 rtt=112 bytes_acked=851877308 bytes_sent=976513908 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.539800] TCP: my_cca: seq=344111 cwnd=6 rtt=275 bytes_acked=851896132 bytes_sent=976537076 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.540046] TCP: my_cca: seq=344114 cwnd=3 rtt=105 bytes_acked=851904820 bytes_sent=976544316 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.540532] TCP: my_cca: seq=344121 cwnd=6 rtt=149 bytes_acked=851920748 bytes_sent=976566036 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.540889] TCP: my_cca: seq=344125 cwnd=3 rtt=129 bytes_acked=851929436 bytes_sent=976573276 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.541404] TCP: my_cca: seq=344133 cwnd=6 rtt=184 bytes_acked=851946812 bytes_sent=976594996 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.541677] TCP: my_cca: seq=344136 cwnd=3 rtt=93 bytes_acked=851955500 bytes_sent=976600788 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.542421] TCP: my_cca: seq=344144 cwnd=6 rtt=272 bytes_acked=851974324 bytes_sent=976626852 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.542672] TCP: my_cca: seq=344147 cwnd=3 rtt=108 bytes_acked=851983012 bytes_sent=976631196 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.543143] TCP: my_cca: seq=344154 cwnd=6 rtt=145 bytes_acked=851998940 bytes_sent=976655812 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.543490] TCP: my_cca: seq=344158 cwnd=3 rtt=112 bytes_acked=852007628 bytes_sent=976661604 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.544016] TCP: my_cca: seq=344166 cwnd=6 rtt=140 bytes_acked=852025004 bytes_sent=976684772 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.544369] TCP: my_cca: seq=344170 cwnd=3 rtt=115 bytes_acked=852033692 bytes_sent=976692012 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.545033] TCP: my_cca: seq=344178 cwnd=6 rtt=259 bytes_acked=852052516 bytes_sent=976713732 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.545279] TCP: my_cca: seq=344181 cwnd=3 rtt=107 bytes_acked=852061204 bytes_sent=976720972 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.545762] TCP: my_cca: seq=344188 cwnd=6 rtt=157 bytes_acked=852077132 bytes_sent=976742692 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.546209] TCP: my_cca: seq=344192 cwnd=3 rtt=111 bytes_acked=852087268 bytes_sent=976749932 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.546779] TCP: my_cca: seq=344199 cwnd=6 rtt=232 bytes_acked=852104644 bytes_sent=976771652 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.546810] TCP: my_cca: seq=344200 cwnd=3 rtt=263 bytes_acked=852107540 bytes_sent=976773100 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.547028] TCP: my_cca: seq=344202 cwnd=3 rtt=103 bytes_acked=852113332 bytes_sent=976778892 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.547513] TCP: my_cca: seq=344209 cwnd=6 rtt=194 bytes_acked=852129260 bytes_sent=976800612 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.547787] TCP: my_cca: seq=344212 cwnd=3 rtt=93 bytes_acked=852137948 bytes_sent=976806404 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.548325] TCP: my_cca: seq=344218 cwnd=6 rtt=223 bytes_acked=852152428 bytes_sent=976825228 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.548573] TCP: my_cca: seq=344222 cwnd=3 rtt=106 bytes_acked=852161116 bytes_sent=976832468 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.549253] TCP: my_cca: seq=344229 cwnd=6 rtt=275 bytes_acked=852178492 bytes_sent=976854188 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.549506] TCP: my_cca: seq=344232 cwnd=3 rtt=106 bytes_acked=852187180 bytes_sent=976861428 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.549971] TCP: my_cca: seq=344239 cwnd=6 rtt=161 bytes_acked=852203108 bytes_sent=976883148 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.550364] TCP: my_cca: seq=344243 cwnd=3 rtt=112 bytes_acked=852211796 bytes_sent=976888940 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.550845] TCP: my_cca: seq=344251 cwnd=6 rtt=130 bytes_acked=852229172 bytes_sent=976912108 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.551195] TCP: my_cca: seq=344255 cwnd=3 rtt=118 bytes_acked=852237860 bytes_sent=976919348 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.551867] TCP: my_cca: seq=344262 cwnd=6 rtt=278 bytes_acked=852256684 bytes_sent=976941068 phase=loss_recovery Destination: 192.168.88.253:54910
[ 6612.552121] TCP: my_cca: seq=344265 cwnd=3 rtt=106 bytes_acked=852265372 bytes_sent=976948308 phase=congestion_avoidance Destination: 192.168.88.253:54910
[ 6612.552588] TCP: my_cca: seq=344272 cwnd=6 rtt=155 bytes_acked=852281300 bytes_sent=976970028 phase=loss_recovery Destination: 192.168.88.253:54910
